name_auction	link	serial_number	hours_used	sold_price	sold_date	country
2003 HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9514221&LP=MAT	464125577	390	2.500	30-9-2013 8:32:00	Netherlands
2003 HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9514235&LP=MAT	Y64125579		2.500	30-9-2013 8:32:00	Netherlands
2003 HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9514255&LP=MAT	Y64125574		2.500	30-9-2013 8:36:00	Netherlands
2003 HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9514259&LP=MAT	Y64125582	325	2.500	30-9-2013 8:36:00	Netherlands
2003 HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9514265&LP=MAT	Y64125586	367	2.500	30-9-2013 8:37:00	Netherlands
2000 HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9514281&LP=MAT	Y64114826		2.000	30-9-2013 8:39:00	Netherlands
HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9513959&LP=MAT	Y64125740	336	3.000	30-9-2013 7:57:00	Netherlands
HOLLAND LIFT Y64EL8	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824595&LP=MAT	64031804		1.000	28-2-2014 9:42:00	Netherlands
2000 HOLLAND LIFT Y83EL12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824589&LP=MAT	Y83114663		2.000	28-2-2014 9:42:00	Netherlands
HOPOW 40 KVA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266950&LP=MAT	14050074		3.500	26-9-2014 4:20:00	Netherlands
HOPOW 40 KVA	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266940&LP=MAT	14050075		3.500	26-9-2014 4:20:00	Netherlands
HOPOW 60 KW	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266916&LP=MAT	14050078		4.500	26-9-2014 4:14:00	Netherlands
HOPOW 60 KW	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266900&LP=MAT	14050079		1.500	26-9-2014 4:14:00	Netherlands
1999 HYDREMA M1220	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123513&LP=MAT	0515	11.287	9.000	21-3-2013 11:14:00	Netherlands
2007 HYSTER A1.25XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099165&LP=MAT	C203A04798E	14.184	2.000	4-7-2014 7:02:00	Netherlands
2005 HYSTER E1.75XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978983&LP=MAT	E114A01907C		2.250	9-5-2014 9:10:00	Netherlands
2007 HYSTER H1.6FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504119&LP=MAT	F001B03691E		5.000	2-10-2013 4:41:00	Netherlands
2006 HYSTER H1.6FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819581&LP=MAT	F001B01773D		2.750	4-3-2014 2:23:00	Netherlands
HYSTER H1.6FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978839&LP=MAT	D5E4731G	245	2.000	9-5-2014 8:35:00	Netherlands
2007 HYSTER H1.8FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819569&LP=MAT	F0001B03084E		3.000	4-3-2014 2:23:00	Netherlands
2006 HYSTER H1.8FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978823&LP=MAT	F001B02004D	16.750	3.250	9-5-2014 8:32:00	Netherlands
2005 HYSTER H1.8FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978813&LP=MAT	F001B01538C	14.253	3.500	9-5-2014 8:30:00	Netherlands
2009 HYSTER H2.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978801&LP=MAT	L177B29167G	9.195	6.750	9-5-2014 8:24:00	Netherlands
2009 HYSTER H2.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978803&LP=MAT	L177B29195G	9.713	5.500	9-5-2014 8:24:00	Netherlands
2009 HYSTER H2.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978807&LP=MAT	L177B29189G	10.478	5.500	9-5-2014 8:26:00	Netherlands
2007 HYSTER H2.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303635&LP=MAT	L177B20524E		4.000	14-6-2013 5:01:00	Netherlands
2007 HYSTER H2.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819567&LP=MAT	L177B19804E		3.750	4-3-2014 2:23:00	Netherlands
2006 HYSTER H2.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978711&LP=MAT	177B11504D	5.970	5.500	9-5-2014 7:53:00	Netherlands
2005 HYSTER H2.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131315&LP=MAT	L177B03883C	8.227	3.750	25-3-2013 11:31:00	Netherlands
2011 HYSTER H2.0FTS	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095293&LP=MAT	F001B062524J	9.281	4.500	4-7-2014 5:42:00	Netherlands
2011 HYSTER H2.0FTS	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095297&LP=MAT	F001B06512J	9.736	4.500	4-7-2014 5:42:00	Netherlands
2007 HYSTER H2.0FTS	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131265&LP=MAT	F001B022867E	5.901	4.500	25-3-2013 11:26:00	Netherlands
2007 HYSTER H2.0FTS	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131285&LP=MAT	F001B02863E	5.767	3.750	25-3-2013 11:29:00	Netherlands
2005 HYSTER H2.00XMS	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303743&LP=MAT	E001B07643C		2.750	14-6-2013 5:58:00	Netherlands
1999 HYSTER H2.00XMS	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303749&LP=MAT	D001B10520W		2.750	14-6-2013 5:36:00	Netherlands
2010 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095279&LP=MAT	L177B29994	4.800	5.500	4-7-2014 5:42:00	Netherlands
2009 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504105&LP=MAT	L177B29800G	13.290	4.500	2-10-2013 4:41:00	Netherlands
2008 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303617&LP=MAT	L177B21361F		4.500	14-6-2013 5:01:00	Netherlands
2008 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9817169&LP=MAT	L177B26827F		4.000	28-2-2014 6:54:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978709&LP=MAT	L177B21067E	6.454	6.500	9-5-2014 7:53:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094957&LP=MAT	L177B21074E	4.902	5.500	4-7-2014 5:41:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303623&LP=MAT	L177B13509E		4.500	14-6-2013 5:01:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9817175&LP=MAT	L177B17598E		4.250	28-2-2014 6:54:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504115&LP=MAT	L177B21239E	13.290	4.250	2-10-2013 4:41:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131013&LP=MAT	L177B21069E	3.120	4.250	25-3-2013 10:55:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131037&LP=MAT	S/N:L177B21067E	4.898	4.250	25-3-2013 11:03:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131051&LP=MAT	L177B21103E	3.509	4.250	25-3-2013 11:04:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095287&LP=MAT	L177B18806E	6.849	3.500	4-7-2014 5:42:00	Netherlands
2007 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819551&LP=MAT	L177B14053E		2.750	4-3-2014 2:23:00	Netherlands
2006 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303625&LP=MAT	L177B10934D		6.000	14-6-2013 5:01:00	Netherlands
2006 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9817171&LP=MAT	L177B12448D		4.500	28-2-2014 6:54:00	Netherlands
2006 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819559&LP=MAT	L177B11665D		2.750	4-3-2014 2:23:00	Netherlands
2005 HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9817181&LP=MAT	H177B56076C		4.750	28-2-2014 6:54:00	Netherlands
HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9130963&LP=MAT	L177B21079E	6.344	4.250	25-3-2013 10:49:00	Netherlands
HYSTER H2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9130995&LP=MAT	L177B21074E	6.437	4.250	25-3-2013 10:52:00	Netherlands
1990 HYSTER H2.50XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504391&LP=MAT	B177B2932L	6.382	2.750	2-10-2013 4:49:00	Netherlands
HYSTER H2.50XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821601&LP=MAT	A177B36987K		3.000	28-2-2014 7:20:00	Netherlands
2005 HYSTER H2.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9817183&LP=MAT	H177B57896C		5.250	28-2-2014 6:54:00	Netherlands
2004 HYSTER H2.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267730&LP=MAT	H177B49287B	7.229	5.000	26-9-2014 8:57:00	Netherlands
1998 HYSTER H2.50XMS	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131467&LP=MAT	H177B09382W	6.919	4.250	25-3-2013 11:43:00	Netherlands
2008 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9130919&LP=MAT	L177B26876F	4.632	6.500	25-3-2013 10:42:00	Netherlands
2007 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303603&LP=MAT	L177B16271E		7.500	14-6-2013 5:01:00	Netherlands
2007 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9817165&LP=MAT	L177B19711E		7.000	28-2-2014 6:54:00	Netherlands
2007 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504097&LP=MAT	L177B21233E	13.870	4.500	2-10-2013 4:41:00	Netherlands
2007 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9130941&LP=MAT	L177B19036E	1.499	4.500	25-3-2013 10:45:00	Netherlands
2007 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303607&LP=MAT	L177B12939E		2.000	14-6-2013 6:13:00	Netherlands
2006 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504101&LP=MAT	L177B06554D	8.474	5.500	2-10-2013 4:41:00	Netherlands
2006 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504103&LP=MAT	L177B06550D	10.719	4.750	2-10-2013 4:41:00	Netherlands
2006 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095265&LP=MAT	L177B11939D	21.489	4.000	4-7-2014 5:41:00	Netherlands
2006 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131239&LP=MAT	L177B04359D	3.079	4.000	25-3-2013 11:24:00	Netherlands
2006 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819537&LP=MAT	L177B12004D		2.750	4-3-2014 2:23:00	Netherlands
2004 HYSTER H3.0FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978797&LP=MAT		4.689	5.000	9-5-2014 8:22:00	Netherlands
1990 HYSTER H3.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098917&LP=MAT	B177B2949L	4.858	2.000	4-7-2014 7:00:00	Netherlands
HYSTER H3.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303849&LP=MAT	B177B01767L		2.750	14-6-2013 5:36:00	Netherlands
2005 HYSTER H3.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303727&LP=MAT	H177B55692C		2.000	14-6-2013 6:15:00	Netherlands
2004 HYSTER H3.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095275&LP=MAT	H177B54161B		3.000	4-7-2014 5:42:00	Netherlands
2004 HYSTER H3.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303641&LP=MAT	H177B49495B		3.000	14-6-2013 5:01:00	Netherlands
1997 HYSTER H3.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504167&LP=MAT	D177B34833U	8.402	4.500	2-10-2013 4:43:00	Netherlands
1997 HYSTER H3.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504169&LP=MAT	D177B37423U	15.146	3.500	2-10-2013 4:43:00	Netherlands
1996 HYSTER H3.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096355&LP=MAT	D177B27646T	15.370	4.000	4-7-2014 5:57:00	Netherlands
HYSTER H3.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303843&LP=MAT	H177B21854X	9.660	5.000	14-6-2013 5:36:00	Netherlands
2003 HYSTER H3.20XML	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096333&LP=MAT	H177B40991A	9.188	3.000	4-7-2014 5:57:00	Netherlands
2007 HYSTER H3.50FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303599&LP=MAT	L177B20539E		5.500	14-6-2013 5:01:00	Netherlands
2007 HYSTER H3.50FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303601&LP=MAT	L177B18449E		5.500	14-6-2013 5:01:00	Netherlands
2006 HYSTER H3.50FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819521&LP=MAT	L177B13916E		3.500	4-3-2014 2:23:00	Netherlands
2005 HYSTER H3.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303715&LP=MAT		5.480	3.000	14-6-2013 5:36:00	Netherlands
2005 HYSTER H3.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303721&LP=MAT	L005A03075C	6.590	2.750	14-6-2013 5:36:00	Netherlands
2008 HYSTER H3.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095259&LP=MAT	L177B22946F	9.277	5.000	4-7-2014 5:41:00	Netherlands
2007 HYSTER H3.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095261&LP=MAT	L177B14390E	9.679	6.500	4-7-2014 5:41:00	Netherlands
1992 HYSTER H4.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131423&LP=MAT	F005A09953L	1.557	3.250	25-3-2013 11:40:00	Netherlands
1993 HYSTER H4.00XL-5	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978901&LP=MAT	G005A01942P	804	4.000	9-5-2014 8:49:00	Netherlands
1990 HYSTER H4.00XLS-6	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303837&LP=MAT	F005A10394L	9.660	3.750	14-6-2013 5:36:00	Netherlands
2003 HYSTER H4.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096269&LP=MAT	K005A06827A	8.973	5.500	4-7-2014 5:57:00	Netherlands
1992 HYSTER H4.00XM-5	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131389&LP=MAT	F005A13241N	1.557	4.000	25-3-2013 11:38:00	Netherlands
HYSTER H4.00XM-6	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9130903&LP=MAT	L005A01615B	7.823	5.000	25-3-2013 10:40:00	Netherlands
1995 HYSTER H5.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096257&LP=MAT	G005A04837S	2.888	2.750	4-7-2014 5:50:00	Netherlands
2002 HYSTER H5.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267846&LP=MAT	K005A06211Z	10.681	6.000	26-9-2014 9:00:00	Netherlands
2004 HYSTER H5.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095249&LP=MAT	K005A08260B	4.876	6.000	4-7-2014 5:41:00	Netherlands
2002 HYSTER H5.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096203&LP=MAT	K005A05531Z	2.881	2.750	4-7-2014 5:50:00	Netherlands
2002 HYSTER H5.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096243&LP=MAT	K005A05521Z	1.236	2.750	4-7-2014 5:50:00	Netherlands
2007 HYSTER H5.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819519&LP=MAT	N005B02025E		3.500	4-3-2014 2:23:00	Netherlands
HYSTER H6.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819707&LP=MAT	F006A03951K		6.000	28-2-2014 7:18:00	Netherlands
2002 HYSTER H7.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267840&LP=MAT	F006A11562Z	5.022	7.000	26-9-2014 8:57:00	Netherlands
1990 HYSTER H7.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267720&LP=MAT	F006A04386L	9.000	7.500	26-9-2014 8:57:00	Netherlands
HYSTER H50C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504251&LP=MAT	D3E2287		1.250	2-10-2013 4:43:00	Netherlands
HYSTER H80E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096195&LP=MAT	D5E2038C	6.685	2.750	4-7-2014 5:50:00	Netherlands
1983 HYSTER H130F	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096167&LP=MAT	D6E4291Z	11.563	2.500	4-7-2014 5:46:00	Netherlands
HYSTER H150E	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096155&LP=MAT	B7A3898Y	5.241	8.000	4-7-2014 5:46:00	Netherlands
1979 HYSTER H150F	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096149&LP=MAT	D6E4230Z	2.409	3.000	4-7-2014 5:46:00	Netherlands
1995 HYSTER H400XL-5	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9510181&LP=MAT	F005A08610K		4.500	2-10-2013 4:43:00	Netherlands
1992 HYSTER H400XL-5	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9510169&LP=MAT	G005A04581S	5.222	4.500	2-10-2013 4:43:00	Netherlands
1992 HYSTER H400XL-5	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9510171&LP=MAT	F005A12804N	1.377	4.500	2-10-2013 4:43:00	Netherlands
2007 HYSTER R1.4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504703&LP=MAT	C435T05350E	7.545	1.500	2-10-2013 4:49:00	Netherlands
2007 HYSTER R1.4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304001&LP=MAT	C435T05351E		1.000	14-6-2013 5:42:00	Netherlands
2003 HYSTER R1.4	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304007&LP=MAT	C435T02191A		1.250	14-6-2013 5:42:00	Netherlands
2008 HYSTER R1.6	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504679&LP=MAT	C435T05817F	8.486	1.000	2-10-2013 4:49:00	Netherlands
2007 HYSTER R1.6	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504687&LP=MAT	C435T04599D	1.796	1.000	2-10-2013 4:49:00	Netherlands
2009 HYSTER S1.2C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10099173&LP=MAT	B447T01518G		1.500	4-7-2014 7:02:00	Netherlands
2004 HYSTER S2.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303735&LP=MAT	D187V30989B		1.500	14-6-2013 6:15:00	Netherlands
2007 HYSTER S2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9510145&LP=MAT	F187V10065E	13.889	3.750	2-10-2013 4:41:00	Netherlands
2007 HYSTER S2.5FT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9510149&LP=MAT	F187V10044E	14.973	3.750	2-10-2013 4:41:00	Netherlands
2005 HYSTER S3.50XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131337&LP=MAT	F004V03564	8.227	3.750	25-3-2013 11:34:00	Netherlands
1999 HYSTER S4.00XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096279&LP=MAT	D004D07825W	3.563	3.000	4-7-2014 5:57:00	Netherlands
2004 HYSTER S4.00XM	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10095255&LP=MAT	F004V02358B	23	2.500	4-7-2014 5:41:00	Netherlands
HYSTER S30XL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303987&LP=MAT	B010B3485F	3.875	1.250	14-6-2013 5:50:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105301&LP=MAT	5540	1	3.250	3-7-2014 9:11:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105495&LP=MAT	5564	2	3.250	3-7-2014 9:11:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105501&LP=MAT	5534		3.250	3-7-2014 9:11:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105503&LP=MAT	5538		3.250	3-7-2014 9:11:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105507&LP=MAT	5524		3.250	3-7-2014 9:11:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105509&LP=MAT	5527		3.250	3-7-2014 9:11:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263611&LP=MAT	5528	2	3.000	25-9-2014 6:03:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263613&LP=MAT	5562	2	3.000	25-9-2014 7:32:00	Netherlands
2014 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263617&LP=MAT	5526	2	3.000	25-9-2014 7:32:00	Netherlands
2013 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494653&LP=MAT	5473		4.750	26-9-2013 4:41:00	Netherlands
2013 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494657&LP=MAT	5482		4.750	26-9-2013 4:41:00	Netherlands
2013 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303899&LP=MAT	5475	3	3.500	13-6-2013 4:45:00	Netherlands
2013 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303903&LP=MAT	5480	3	3.500	13-6-2013 4:45:00	Netherlands
2012 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119287&LP=MAT	5369		4.250	21-3-2013 5:40:00	Netherlands
2012 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821497&LP=MAT			2.250	27-2-2014 4:36:00	Netherlands
2011 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119347&LP=MAT	5240	7	5.250	21-3-2013 5:40:00	Netherlands
2011 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119407&LP=MAT	5243		4.250	21-3-2013 5:40:00	Netherlands
2011 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119311&LP=MAT	5241		4.000	21-3-2013 5:40:00	Netherlands
2011 HYTEC ZL08A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263621&LP=MAT	5254		2.250	25-9-2014 7:32:00	Netherlands
2014 HYTEC Z10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263609&LP=MAT	8257	4	5.000	25-9-2014 6:03:00	Netherlands
2013 HYTEC Z10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494645&LP=MAT	7946	4	5.000	26-9-2013 4:41:00	Netherlands
2014 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968111&LP=MAT	8006	5	9.000	8-5-2014 5:03:00	Netherlands
2014 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968121&LP=MAT	8004		9.000	8-5-2014 5:03:00	Netherlands
2014 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968131&LP=MAT	8026		9.000	8-5-2014 5:03:00	Netherlands
2014 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105217&LP=MAT	8027	17	6.000	3-7-2014 9:07:00	Netherlands
2014 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105221&LP=MAT	7989		5.500	3-7-2014 9:11:00	Netherlands
2014 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263603&LP=MAT	8252	4	5.000	25-9-2014 6:03:00	Netherlands
2013 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303895&LP=MAT	7817	5	6.000	13-6-2013 4:44:00	Netherlands
2013 HYTEC ZL10A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494647&LP=MAT	7947	4	5.000	26-9-2013 4:41:00	Netherlands
2014 HYTEC ZL20F	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263425&LP=MAT	1405009		8.000	25-9-2014 5:09:00	Netherlands
HYUNDAI HDF25 II	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267812&LP=MAT	H810HJ12072	9.417	2.000	26-9-2014 8:57:00	Netherlands
HYUNDAI ROBEX 55-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9308083&LP=MAT	MC0311966	4.170	9.000	13-6-2013 8:14:00	Netherlands
HYUNDAI ROBEX 55-3	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266366&LP=MAT	MC0311958	6.007	8.500	25-9-2014 9:10:00	Netherlands
1991 HYUNDAI ROBEX 200 LC	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10265970&LP=MAT	EHX200928	3.275	9.000	25-9-2014 8:11:00	Netherlands
